song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
ILL WHAT I BLEED,Kid Cudi,2k8JxnsUCkaxpE50KTGFHn,44,0.88,0.395,10,-8.482,1,0.373,0.215,9.89E-06,0.319,0.882,123.035,audio_features,2k8JxnsUCkaxpE50KTGFHn,spotify:track:2k8JxnsUCkaxpE50KTGFHn,https://api.spotify.com/v1/tracks/2k8JxnsUCkaxpE50KTGFHn,https://api.spotify.com/v1/audio-analysis/2k8JxnsUCkaxpE50KTGFHn,173440,4
Escape,Low Hum,1SY64Gc54yNTocCconUmHU,0,0.515,0.724,11,-5.576,0,0.0508,0.0182,0.0255,0.11,0.434,76.014,audio_features,1SY64Gc54yNTocCconUmHU,spotify:track:1SY64Gc54yNTocCconUmHU,https://api.spotify.com/v1/tracks/1SY64Gc54yNTocCconUmHU,https://api.spotify.com/v1/audio-analysis/1SY64Gc54yNTocCconUmHU,326246,4
24 hours to live,Joyner Lucas,5ia8VbDkfzWBjC6f3bOTt1,60,0.822,0.64,8,-10.131,1,0.31,0.119,2.17E-06,0.29,0.611,142.106,audio_features,5ia8VbDkfzWBjC6f3bOTt1,spotify:track:5ia8VbDkfzWBjC6f3bOTt1,https://api.spotify.com/v1/tracks/5ia8VbDkfzWBjC6f3bOTt1,https://api.spotify.com/v1/audio-analysis/5ia8VbDkfzWBjC6f3bOTt1,208839,4
under (feat. phem),Ezekiel,3DJ0kDrc9nE4cy92xx0cxD,34,0.493,0.913,5,-5.026,1,0.0311,0.000606,0.931,0.212,0.759,154.971,audio_features,3DJ0kDrc9nE4cy92xx0cxD,spotify:track:3DJ0kDrc9nE4cy92xx0cxD,https://api.spotify.com/v1/tracks/3DJ0kDrc9nE4cy92xx0cxD,https://api.spotify.com/v1/audio-analysis/3DJ0kDrc9nE4cy92xx0cxD,137927,4
under (feat. phem),phem,3DJ0kDrc9nE4cy92xx0cxD,34,0.493,0.913,5,-5.026,1,0.0311,0.000606,0.931,0.212,0.759,154.971,audio_features,3DJ0kDrc9nE4cy92xx0cxD,spotify:track:3DJ0kDrc9nE4cy92xx0cxD,https://api.spotify.com/v1/tracks/3DJ0kDrc9nE4cy92xx0cxD,https://api.spotify.com/v1/audio-analysis/3DJ0kDrc9nE4cy92xx0cxD,137927,4
HOPE,NF,0EgLxY52mpGsXETyEsgVlP,70,0.546,0.787,0,-4.023,0,0.212,0.396,0,0.0619,0.497,100.559,audio_features,0EgLxY52mpGsXETyEsgVlP,spotify:track:0EgLxY52mpGsXETyEsgVlP,https://api.spotify.com/v1/tracks/0EgLxY52mpGsXETyEsgVlP,https://api.spotify.com/v1/audio-analysis/0EgLxY52mpGsXETyEsgVlP,264473,3
The Girl She Was (feat. Skye),Phora,5rilI2MR1VENwaQK6sg695,15,0.747,0.407,1,-12.91,1,0.414,0.194,0,0.0612,0.316,93.168,audio_features,5rilI2MR1VENwaQK6sg695,spotify:track:5rilI2MR1VENwaQK6sg695,https://api.spotify.com/v1/tracks/5rilI2MR1VENwaQK6sg695,https://api.spotify.com/v1/audio-analysis/5rilI2MR1VENwaQK6sg695,187045,4
The Girl She Was (feat. Skye),Skye,5rilI2MR1VENwaQK6sg695,15,0.747,0.407,1,-12.91,1,0.414,0.194,0,0.0612,0.316,93.168,audio_features,5rilI2MR1VENwaQK6sg695,spotify:track:5rilI2MR1VENwaQK6sg695,https://api.spotify.com/v1/tracks/5rilI2MR1VENwaQK6sg695,https://api.spotify.com/v1/audio-analysis/5rilI2MR1VENwaQK6sg695,187045,4
In the Hills,Minty Burns,7CZTmEYNvlKO4hj08b14Va,1,0.649,0.652,9,-6.075,0,0.242,0.044,0,0.225,0.303,149.736,audio_features,7CZTmEYNvlKO4hj08b14Va,spotify:track:7CZTmEYNvlKO4hj08b14Va,https://api.spotify.com/v1/tracks/7CZTmEYNvlKO4hj08b14Va,https://api.spotify.com/v1/audio-analysis/7CZTmEYNvlKO4hj08b14Va,183716,4
Trippin,Son Kuma,2KiJWSVxqZUjwDu3lf4iSK,4,0.719,0.735,5,-6.294,0,0.159,0.23,0,0.0784,0.508,169.993,audio_features,2KiJWSVxqZUjwDu3lf4iSK,spotify:track:2KiJWSVxqZUjwDu3lf4iSK,https://api.spotify.com/v1/tracks/2KiJWSVxqZUjwDu3lf4iSK,https://api.spotify.com/v1/audio-analysis/2KiJWSVxqZUjwDu3lf4iSK,171529,4
Trippin,Griffin Stoller,2KiJWSVxqZUjwDu3lf4iSK,4,0.719,0.735,5,-6.294,0,0.159,0.23,0,0.0784,0.508,169.993,audio_features,2KiJWSVxqZUjwDu3lf4iSK,spotify:track:2KiJWSVxqZUjwDu3lf4iSK,https://api.spotify.com/v1/tracks/2KiJWSVxqZUjwDu3lf4iSK,https://api.spotify.com/v1/audio-analysis/2KiJWSVxqZUjwDu3lf4iSK,171529,4
Fishnets,Croosh,6JnLTBWxTM8M25AJuyFCs2,41,0.721,0.581,5,-7.396,1,0.0777,0.0624,0,0.274,0.591,80.972,audio_features,6JnLTBWxTM8M25AJuyFCs2,spotify:track:6JnLTBWxTM8M25AJuyFCs2,https://api.spotify.com/v1/tracks/6JnLTBWxTM8M25AJuyFCs2,https://api.spotify.com/v1/audio-analysis/6JnLTBWxTM8M25AJuyFCs2,185454,4
TRAINWRECKS,Arizona Zervas,5DEsE4Scl5GbELVjMepf1w,37,0.768,0.635,9,-5.561,1,0.0698,0.00371,0,0.366,0.601,144.982,audio_features,5DEsE4Scl5GbELVjMepf1w,spotify:track:5DEsE4Scl5GbELVjMepf1w,https://api.spotify.com/v1/tracks/5DEsE4Scl5GbELVjMepf1w,https://api.spotify.com/v1/audio-analysis/5DEsE4Scl5GbELVjMepf1w,174399,4
GIANTS,True Damage,5C0ivQMxes2lWuOANhvVAm,63,0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
GIANTS,Becky G,5C0ivQMxes2lWuOANhvVAm,63,0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
GIANTS,Keke Palmer,5C0ivQMxes2lWuOANhvVAm,63,0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
GIANTS,JEON SOYEON,5C0ivQMxes2lWuOANhvVAm,63,0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
GIANTS,Duckwrth,5C0ivQMxes2lWuOANhvVAm,63,0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
GIANTS,Thutmose,5C0ivQMxes2lWuOANhvVAm,63,0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
GIANTS,League of Legends,5C0ivQMxes2lWuOANhvVAm,63,0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
My Invincible Smile,mansionz,4vEPQ6z2Nwc3fMllxfeatU,28,0.527,0.587,2,-7.437,0,0.137,0.722,0,0.0847,0.525,73.537,audio_features,4vEPQ6z2Nwc3fMllxfeatU,spotify:track:4vEPQ6z2Nwc3fMllxfeatU,https://api.spotify.com/v1/tracks/4vEPQ6z2Nwc3fMllxfeatU,https://api.spotify.com/v1/audio-analysis/4vEPQ6z2Nwc3fMllxfeatU,189342,4
Fool's Paradise,peach tinted,2eDwzfFOQgA7iUHELOnkCA,25,0.609,0.512,4,-12.315,0,0.0278,0.381,0.893,0.31,0.265,104.008,audio_features,2eDwzfFOQgA7iUHELOnkCA,spotify:track:2eDwzfFOQgA7iUHELOnkCA,https://api.spotify.com/v1/tracks/2eDwzfFOQgA7iUHELOnkCA,https://api.spotify.com/v1/audio-analysis/2eDwzfFOQgA7iUHELOnkCA,260210,4
Sick and Tired (ft. Machine Gun Kelly and Travis Barker),iann dior,0DILU9jjSTnCv1dcbUH3ib,4,0.748,0.492,11,-8.584,1,0.0498,0.151,0,0.146,0.483,145.097,audio_features,0DILU9jjSTnCv1dcbUH3ib,spotify:track:0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/tracks/0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/audio-analysis/0DILU9jjSTnCv1dcbUH3ib,144000,4
Sick and Tired (ft. Machine Gun Kelly and Travis Barker),mgk,0DILU9jjSTnCv1dcbUH3ib,4,0.748,0.492,11,-8.584,1,0.0498,0.151,0,0.146,0.483,145.097,audio_features,0DILU9jjSTnCv1dcbUH3ib,spotify:track:0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/tracks/0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/audio-analysis/0DILU9jjSTnCv1dcbUH3ib,144000,4
Sick and Tired (ft. Machine Gun Kelly and Travis Barker),Travis Barker,0DILU9jjSTnCv1dcbUH3ib,4,0.748,0.492,11,-8.584,1,0.0498,0.151,0,0.146,0.483,145.097,audio_features,0DILU9jjSTnCv1dcbUH3ib,spotify:track:0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/tracks/0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/audio-analysis/0DILU9jjSTnCv1dcbUH3ib,144000,4
ikea,phem,61AeNwWBe9C9MpRM2uG2Zq,22,0.317,0.854,1,-4.545,1,0.32,0.203,0,0.0841,0.771,187.903,audio_features,61AeNwWBe9C9MpRM2uG2Zq,spotify:track:61AeNwWBe9C9MpRM2uG2Zq,https://api.spotify.com/v1/tracks/61AeNwWBe9C9MpRM2uG2Zq,https://api.spotify.com/v1/audio-analysis/61AeNwWBe9C9MpRM2uG2Zq,145897,4
Go BestFriend 2.0,Casanova,1WClVHO9OFHAqMzbwLmtO6,17,0.759,0.68,1,-7.529,1,0.236,0.00351,9.63E-06,0.105,0.55,92.626,audio_features,1WClVHO9OFHAqMzbwLmtO6,spotify:track:1WClVHO9OFHAqMzbwLmtO6,https://api.spotify.com/v1/tracks/1WClVHO9OFHAqMzbwLmtO6,https://api.spotify.com/v1/audio-analysis/1WClVHO9OFHAqMzbwLmtO6,254640,4
Go BestFriend 2.0,G-Eazy,1WClVHO9OFHAqMzbwLmtO6,17,0.759,0.68,1,-7.529,1,0.236,0.00351,9.63E-06,0.105,0.55,92.626,audio_features,1WClVHO9OFHAqMzbwLmtO6,spotify:track:1WClVHO9OFHAqMzbwLmtO6,https://api.spotify.com/v1/tracks/1WClVHO9OFHAqMzbwLmtO6,https://api.spotify.com/v1/audio-analysis/1WClVHO9OFHAqMzbwLmtO6,254640,4
Go BestFriend 2.0,Rich The Kid,1WClVHO9OFHAqMzbwLmtO6,17,0.759,0.68,1,-7.529,1,0.236,0.00351,9.63E-06,0.105,0.55,92.626,audio_features,1WClVHO9OFHAqMzbwLmtO6,spotify:track:1WClVHO9OFHAqMzbwLmtO6,https://api.spotify.com/v1/tracks/1WClVHO9OFHAqMzbwLmtO6,https://api.spotify.com/v1/audio-analysis/1WClVHO9OFHAqMzbwLmtO6,254640,4
VALENTINO,24kGoldn,6piAUJJQFD8oHDUr0b7l7q,70,0.746,0.717,9,-4.841,0,0.179,0.199,0,0.132,0.523,150.964,audio_features,6piAUJJQFD8oHDUr0b7l7q,spotify:track:6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/tracks/6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q,179133,4
Space Jam,Diverse Character,37Ca8frtCyEGRMZMXEUteG,0,0.654,0.558,7,-5.75,0,0.0371,0.311,2.90E-06,0.103,0.446,160.027,audio_features,37Ca8frtCyEGRMZMXEUteG,spotify:track:37Ca8frtCyEGRMZMXEUteG,https://api.spotify.com/v1/tracks/37Ca8frtCyEGRMZMXEUteG,https://api.spotify.com/v1/audio-analysis/37Ca8frtCyEGRMZMXEUteG,132075,4
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,6GtX0jaNL8IjVQfrDBx81z,73,0.404,0.72,10,-9.18,0,0.0623,5.59E-05,0.836,0.0466,0.475,121.864,audio_features,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4
Spotlight,Marshmello,6VrCmhRBFnuGKmtNfk4jDs,71,0.546,0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06,audio_features,6VrCmhRBFnuGKmtNfk4jDs,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/tracks/6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/audio-analysis/6VrCmhRBFnuGKmtNfk4jDs,177600,4
Spotlight,Lil Peep,6VrCmhRBFnuGKmtNfk4jDs,71,0.546,0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06,audio_features,6VrCmhRBFnuGKmtNfk4jDs,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/tracks/6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/audio-analysis/6VrCmhRBFnuGKmtNfk4jDs,177600,4
Busy,C-Dot 416,4et7TXqmnhjRrVG9XrLNM2,13,0.75,0.776,6,-8.427,1,0.101,0.369,0,0.146,0.872,149.963,audio_features,4et7TXqmnhjRrVG9XrLNM2,spotify:track:4et7TXqmnhjRrVG9XrLNM2,https://api.spotify.com/v1/tracks/4et7TXqmnhjRrVG9XrLNM2,https://api.spotify.com/v1/audio-analysis/4et7TXqmnhjRrVG9XrLNM2,153744,4
Bloodbath,mansionz,595LUxK8tUruvgbYPAugeW,29,0.68,0.756,2,-4.751,1,0.313,0.109,0.00578,0.542,0.396,140.057,audio_features,595LUxK8tUruvgbYPAugeW,spotify:track:595LUxK8tUruvgbYPAugeW,https://api.spotify.com/v1/tracks/595LUxK8tUruvgbYPAugeW,https://api.spotify.com/v1/audio-analysis/595LUxK8tUruvgbYPAugeW,107780,4
Lalala,Y2K,51Fjme0JiitpyXKuyQiCDo,72,0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4
Lalala,bbno$,51Fjme0JiitpyXKuyQiCDo,72,0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4
Endless Love,Son Kuma,3HkcVrjmfw0TWMC01FjxbO,31,0.523,0.688,11,-6.607,1,0.0323,0.00206,1.77E-06,0.328,0.242,79.932,audio_features,3HkcVrjmfw0TWMC01FjxbO,spotify:track:3HkcVrjmfw0TWMC01FjxbO,https://api.spotify.com/v1/tracks/3HkcVrjmfw0TWMC01FjxbO,https://api.spotify.com/v1/audio-analysis/3HkcVrjmfw0TWMC01FjxbO,135750,4
Endless Love,Griffin Stoller,3HkcVrjmfw0TWMC01FjxbO,31,0.523,0.688,11,-6.607,1,0.0323,0.00206,1.77E-06,0.328,0.242,79.932,audio_features,3HkcVrjmfw0TWMC01FjxbO,spotify:track:3HkcVrjmfw0TWMC01FjxbO,https://api.spotify.com/v1/tracks/3HkcVrjmfw0TWMC01FjxbO,https://api.spotify.com/v1/audio-analysis/3HkcVrjmfw0TWMC01FjxbO,135750,4
Rain,Cal Scruby,1g8bPavLHt7awyl7ugmxVr,38,0.815,0.594,2,-8.443,1,0.289,0.697,7.00E-06,0.0836,0.271,148.092,audio_features,1g8bPavLHt7awyl7ugmxVr,spotify:track:1g8bPavLHt7awyl7ugmxVr,https://api.spotify.com/v1/tracks/1g8bPavLHt7awyl7ugmxVr,https://api.spotify.com/v1/audio-analysis/1g8bPavLHt7awyl7ugmxVr,201081,4
Hoes Come Easy,RJMrLA,1tVwKHwJ5OfNGIyAuM8HLL,65,0.779,0.726,8,-6.94,1,0.0317,0.0489,0,0.656,0.451,98.016,audio_features,1tVwKHwJ5OfNGIyAuM8HLL,spotify:track:1tVwKHwJ5OfNGIyAuM8HLL,https://api.spotify.com/v1/tracks/1tVwKHwJ5OfNGIyAuM8HLL,https://api.spotify.com/v1/audio-analysis/1tVwKHwJ5OfNGIyAuM8HLL,166818,4
Hard 2 Forget,Phora,1wozly85t7sXNlpX2WVVHB,10,0.57,0.453,1,-10.485,1,0.403,0.23,0,0.113,0.45,134.014,audio_features,1wozly85t7sXNlpX2WVVHB,spotify:track:1wozly85t7sXNlpX2WVVHB,https://api.spotify.com/v1/tracks/1wozly85t7sXNlpX2WVVHB,https://api.spotify.com/v1/audio-analysis/1wozly85t7sXNlpX2WVVHB,146289,4
Drink Ain't Free,Spottie WiFi,3X4Zp7N632m7cjYdJDQUcU,4,0.817,0.769,9,-5.71,0,0.223,0.514,0,0.085,0.671,85.017,audio_features,3X4Zp7N632m7cjYdJDQUcU,spotify:track:3X4Zp7N632m7cjYdJDQUcU,https://api.spotify.com/v1/tracks/3X4Zp7N632m7cjYdJDQUcU,https://api.spotify.com/v1/audio-analysis/3X4Zp7N632m7cjYdJDQUcU,152508,4
Drink Ain't Free,Alec King,3X4Zp7N632m7cjYdJDQUcU,4,0.817,0.769,9,-5.71,0,0.223,0.514,0,0.085,0.671,85.017,audio_features,3X4Zp7N632m7cjYdJDQUcU,spotify:track:3X4Zp7N632m7cjYdJDQUcU,https://api.spotify.com/v1/tracks/3X4Zp7N632m7cjYdJDQUcU,https://api.spotify.com/v1/audio-analysis/3X4Zp7N632m7cjYdJDQUcU,152508,4
Drink Ain't Free,Allan Kingdom,3X4Zp7N632m7cjYdJDQUcU,4,0.817,0.769,9,-5.71,0,0.223,0.514,0,0.085,0.671,85.017,audio_features,3X4Zp7N632m7cjYdJDQUcU,spotify:track:3X4Zp7N632m7cjYdJDQUcU,https://api.spotify.com/v1/tracks/3X4Zp7N632m7cjYdJDQUcU,https://api.spotify.com/v1/audio-analysis/3X4Zp7N632m7cjYdJDQUcU,152508,4
RAGE,Arizona Zervas,0c704wR9a0vIeuz55Ms2cy,33,0.85,0.629,3,-6.909,0,0.187,0.0876,0,0.11,0.434,90.011,audio_features,0c704wR9a0vIeuz55Ms2cy,spotify:track:0c704wR9a0vIeuz55Ms2cy,https://api.spotify.com/v1/tracks/0c704wR9a0vIeuz55Ms2cy,https://api.spotify.com/v1/audio-analysis/0c704wR9a0vIeuz55Ms2cy,148827,4
Falling,Trevor Daniel,0Aqi7ArnBrGblW5T6p2jmD,77,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,audio_features,0Aqi7ArnBrGblW5T6p2jmD,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/tracks/0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/audio-analysis/0Aqi7ArnBrGblW5T6p2jmD,159382,4
Out My WAY!,Lil Skies,0H2ByJkWzjrv2SD5o81d9u,41,0.807,0.77,5,-6.034,1,0.074,0.182,0,0.0988,0.337,130.039,audio_features,0H2ByJkWzjrv2SD5o81d9u,spotify:track:0H2ByJkWzjrv2SD5o81d9u,https://api.spotify.com/v1/tracks/0H2ByJkWzjrv2SD5o81d9u,https://api.spotify.com/v1/audio-analysis/0H2ByJkWzjrv2SD5o81d9u,192027,4
The Game Of Love,Wayne Fontana & The Mindbenders,0jUfBCWrfrZGueD8MjvgMo,51,0.575,0.825,9,-4.251,1,0.0311,0.0865,0,0.193,0.963,109.168,audio_features,0jUfBCWrfrZGueD8MjvgMo,spotify:track:0jUfBCWrfrZGueD8MjvgMo,https://api.spotify.com/v1/tracks/0jUfBCWrfrZGueD8MjvgMo,https://api.spotify.com/v1/audio-analysis/0jUfBCWrfrZGueD8MjvgMo,127093,4
Bounce,Oliver Tree,4Qqo5j7w4l717LM6oa9B3l,54,0.612,0.676,0,-4.931,0,0.0574,0.0307,1.05E-06,0.467,0.548,175.982,audio_features,4Qqo5j7w4l717LM6oa9B3l,spotify:track:4Qqo5j7w4l717LM6oa9B3l,https://api.spotify.com/v1/tracks/4Qqo5j7w4l717LM6oa9B3l,https://api.spotify.com/v1/audio-analysis/4Qqo5j7w4l717LM6oa9B3l,166583,4
Hardcore Country (Bonus Track),Mickie James,4s0TwZ3ol61F6QjHSvlPoZ,0,0.502,0.859,4,-3.553,0,0.045,0.271,0,0.341,0.664,85.02,audio_features,4s0TwZ3ol61F6QjHSvlPoZ,spotify:track:4s0TwZ3ol61F6QjHSvlPoZ,https://api.spotify.com/v1/tracks/4s0TwZ3ol61F6QjHSvlPoZ,https://api.spotify.com/v1/audio-analysis/4s0TwZ3ol61F6QjHSvlPoZ,191320,4
edamame,bbno$,5rW7qTn83sCKtqBoneJs63,18,0.815,0.849,4,-4.704,0,0.114,0.0229,0.000176,0.026,0.685,106.035,audio_features,5rW7qTn83sCKtqBoneJs63,spotify:track:5rW7qTn83sCKtqBoneJs63,https://api.spotify.com/v1/tracks/5rW7qTn83sCKtqBoneJs63,https://api.spotify.com/v1/audio-analysis/5rW7qTn83sCKtqBoneJs63,133707,4
edamame,Rich Brian,5rW7qTn83sCKtqBoneJs63,18,0.815,0.849,4,-4.704,0,0.114,0.0229,0.000176,0.026,0.685,106.035,audio_features,5rW7qTn83sCKtqBoneJs63,spotify:track:5rW7qTn83sCKtqBoneJs63,https://api.spotify.com/v1/tracks/5rW7qTn83sCKtqBoneJs63,https://api.spotify.com/v1/audio-analysis/5rW7qTn83sCKtqBoneJs63,133707,4
The Hardy Boyds,Classified,3gqf9Pc6F65TUGnNOACAdB,28,0.603,0.755,4,-5.09,0,0.2,0.00394,0,0.373,0.492,87.107,audio_features,3gqf9Pc6F65TUGnNOACAdB,spotify:track:3gqf9Pc6F65TUGnNOACAdB,https://api.spotify.com/v1/tracks/3gqf9Pc6F65TUGnNOACAdB,https://api.spotify.com/v1/audio-analysis/3gqf9Pc6F65TUGnNOACAdB,171267,4
The Hardy Boyds,Mike Boyd,3gqf9Pc6F65TUGnNOACAdB,28,0.603,0.755,4,-5.09,0,0.2,0.00394,0,0.373,0.492,87.107,audio_features,3gqf9Pc6F65TUGnNOACAdB,spotify:track:3gqf9Pc6F65TUGnNOACAdB,https://api.spotify.com/v1/tracks/3gqf9Pc6F65TUGnNOACAdB,https://api.spotify.com/v1/audio-analysis/3gqf9Pc6F65TUGnNOACAdB,171267,4
Not Without My Ghosts,The Amity Affliction,42DUPxrpK3wZDSc3QWX7D0,42,0.487,0.906,4,-5.175,0,0.0673,0.274,1.97E-05,0.611,0.193,117.057,audio_features,42DUPxrpK3wZDSc3QWX7D0,spotify:track:42DUPxrpK3wZDSc3QWX7D0,https://api.spotify.com/v1/tracks/42DUPxrpK3wZDSc3QWX7D0,https://api.spotify.com/v1/audio-analysis/42DUPxrpK3wZDSc3QWX7D0,210531,4
Not Without My Ghosts,phem,42DUPxrpK3wZDSc3QWX7D0,42,0.487,0.906,4,-5.175,0,0.0673,0.274,1.97E-05,0.611,0.193,117.057,audio_features,42DUPxrpK3wZDSc3QWX7D0,spotify:track:42DUPxrpK3wZDSc3QWX7D0,https://api.spotify.com/v1/tracks/42DUPxrpK3wZDSc3QWX7D0,https://api.spotify.com/v1/audio-analysis/42DUPxrpK3wZDSc3QWX7D0,210531,4
Blueprint,C-Dot 416,5lC73p9GOJvPNuuNkXrD0H,19,0.67,0.466,10,-5.62,1,0.0384,0.0964,0,0.087,0.377,154.955,audio_features,5lC73p9GOJvPNuuNkXrD0H,spotify:track:5lC73p9GOJvPNuuNkXrD0H,https://api.spotify.com/v1/tracks/5lC73p9GOJvPNuuNkXrD0H,https://api.spotify.com/v1/audio-analysis/5lC73p9GOJvPNuuNkXrD0H,169024,4
Headphones,Nate Good,6WzQjvPQFasRkXEUitRYVs,17,0.625,0.515,7,-7.23,0,0.234,0.427,0,0.153,0.356,156.388,audio_features,6WzQjvPQFasRkXEUitRYVs,spotify:track:6WzQjvPQFasRkXEUitRYVs,https://api.spotify.com/v1/tracks/6WzQjvPQFasRkXEUitRYVs,https://api.spotify.com/v1/audio-analysis/6WzQjvPQFasRkXEUitRYVs,160714,4
Heartstrings (feat. Santana),Felly,7jfnTByEEuVteX9HM0rN0w,43,0.639,0.549,3,-6.754,0,0.156,0.0879,2.74E-06,0.168,0.694,80.001,audio_features,7jfnTByEEuVteX9HM0rN0w,spotify:track:7jfnTByEEuVteX9HM0rN0w,https://api.spotify.com/v1/tracks/7jfnTByEEuVteX9HM0rN0w,https://api.spotify.com/v1/audio-analysis/7jfnTByEEuVteX9HM0rN0w,256000,4
Heartstrings (feat. Santana),Carlos Santana,7jfnTByEEuVteX9HM0rN0w,43,0.639,0.549,3,-6.754,0,0.156,0.0879,2.74E-06,0.168,0.694,80.001,audio_features,7jfnTByEEuVteX9HM0rN0w,spotify:track:7jfnTByEEuVteX9HM0rN0w,https://api.spotify.com/v1/tracks/7jfnTByEEuVteX9HM0rN0w,https://api.spotify.com/v1/audio-analysis/7jfnTByEEuVteX9HM0rN0w,256000,4
Graveyard,C-Dot 416,1awT7IqNaOLZhjk9oGHK2Q,16,0.713,0.52,7,-6.983,1,0.0939,0.201,0,0.104,0.667,74.962,audio_features,1awT7IqNaOLZhjk9oGHK2Q,spotify:track:1awT7IqNaOLZhjk9oGHK2Q,https://api.spotify.com/v1/tracks/1awT7IqNaOLZhjk9oGHK2Q,https://api.spotify.com/v1/audio-analysis/1awT7IqNaOLZhjk9oGHK2Q,179206,4
